season,athlete_id,guid,uid,slug,type,first_name,last_name,full_name,display_name,short_name,height,display_height,weight,display_weight,age,date_of_birth,birth_city,birth_state,birth_country,jersey,position_id,position_name,position_abbreviation,position_display_name,college_id,current_team_id,headshot_href,experience_years,status_id,status_name,status_type,draft_year,draft_round,draft_selection,active
2026,5105729,9abc3d2b-196f-36f9-ace8-9f29a8a763fc,s:40~l:59~a:5105729,chance-gray,basketball,Chance,Gray,Chance Gray,Chance Gray,C. Gray,69,"5' 9""",NA,NA,22,2004-07-06T07:00Z,Cincinnati,OH,USA,2,3,Guard,G,Guard,194,6,https://a.espncdn.com/i/headshots/wnba/players/full/5105729.png,0,1,Active,active,2026,2,24,TRUE
2026,5105731,6f18be21-0028-3499-89be-8159cbfc4e4f,s:40~l:59~a:5105731,grace-vanslooten,basketball,Grace,VanSlooten,Grace VanSlooten,Grace VanSlooten,G. VanSlooten,75,"6' 3""",NA,NA,22,2004-06-16T07:00Z,Toledo,OH,USA,14,7,Forward,F,Forward,127,5,https://a.espncdn.com/i/headshots/wnba/players/full/5105731.png,0,1,Active,active,2026,3,39,TRUE
2026,5105732,7b77ac68-882f-3528-bac4-1d90a16ed61d,s:40~l:59~a:5105732,raegan-beers,basketball,Raegan,Beers,Raegan Beers,Raegan Beers,R. Beers,76,"6' 4""",NA,NA,23,2003-07-23T07:00Z,Littleton,CO,USA,15,7,Forward,F,Forward,201,18,https://a.espncdn.com/i/headshots/wnba/players/full/5105732.png,0,1,Active,active,NA,NA,NA,TRUE
2026,5105737,4e73e15c-bb39-3a82-b4bf-8c71fae48868,s:40~l:59~a:5105737,lauren-betts,basketball,Lauren,Betts,Lauren Betts,Lauren Betts,L. Betts,79,"6' 7""",NA,NA,22,2003-10-15T07:00Z,Centennial,CO,USA,51,9,Center,C,Center,26,16,https://a.espncdn.com/i/headshots/wnba/players/full/5105737.png,0,1,Active,active,2026,1,4,TRUE
2026,5105740,8406506b-e9bf-3a2e-bc94-754c91b4f1c3,s:40~l:59~a:5105740,indya-nivar,basketball,Indya,Nivar,Indya Nivar,Indya Nivar,I. Nivar,70,"5' 10""",NA,NA,22,2004-01-16T08:00Z,Apex,NC,USA,21,3,Guard,G,Guard,153,20,https://a.espncdn.com/i/headshots/wnba/players/full/5105740.png,0,1,Active,active,2026,2,28,TRUE
2026,5105752,3dc539a9-acc2-3377-a234-0e969c2dc6e8,s:40~l:59~a:5105752,alissa-pili,basketball,Alissa,Pili,Alissa Pili,Alissa Pili,A. Pili,71,"5' 11""",235,235 lbs,25,2001-06-08T07:00Z,Anchorage,AK,USA,35,7,Forward,F,Forward,254,6,https://a.espncdn.com/i/headshots/wnba/players/full/5105752.png,3,9,Free Agent,free-agent,2024,1,8,FALSE
2026,5106145,56b890e5-f0b5-3062-a62a-8c8793939ccf,s:40~l:59~a:5106145,darianna-littlepage-buggs,basketball,Darianna,Littlepage-Buggs,Darianna Littlepage-Buggs,Darianna Littlepage-Buggs,D. Littlepage-Buggs,73,"6' 1""",NA,NA,22,2003-09-23T07:00Z,Oklahoma City,OK,USA,5,3,Guard,G,Guard,239,16,https://a.espncdn.com/i/headshots/wnba/players/full/5106145.png,0,1,Active,active,2026,2,30,TRUE
2026,5106170,ff2fed2b-b1b1-3cd8-9314-ba1651ba0e81,s:40~l:59~a:5106170,ndjakalenga-mwenentanda,basketball,Ndjakalenga,Mwenentanda,Ndjakalenga Mwenentanda,Ndjakalenga Mwenentanda,N. Mwenentanda,74,"6' 2""",NA,NA,22,2003-11-24T08:00Z,Sioux Falls,SD,USA,32,3,Guard,G,Guard,238,129689,NA,0,9,Free Agent,free-agent,NA,NA,NA,FALSE
2026,5106222,db8bf392-38a2-3c5b-8437-df665ff5cdfe,s:40~l:59~a:5106222,taina-mair,basketball,Taina,Mair,Taina Mair,Taina Mair,T. Mair,69,"5' 9""",NA,NA,22,2003-11-20T08:00Z,Boston,MA,USA,22,3,Guard,G,Guard,150,14,https://a.espncdn.com/i/headshots/wnba/players/full/5106222.png,0,1,Active,active,2026,1,14,TRUE
2026,5106232,2892cbb6-410c-3f84-9aae-594f58242912,s:40~l:59~a:5106232,ashlon-jackson,basketball,Ashlon,Jackson,Ashlon Jackson,Ashlon Jackson,A. Jackson,72,"6' 0""",NA,NA,22,2004-01-06T08:00Z,China,TX,USA,3,3,Guard,G,Guard,150,18,https://a.espncdn.com/i/headshots/wnba/players/full/5106232.png,0,1,Active,active,2026,2,23,TRUE
2026,5107404,22f7154d-3606-3087-a6b6-56be6df1e26d,s:40~l:59~a:5107404,quionche-carter,basketball,Quionche,Carter,Quionche Carter,Quionche Carter,Q. Carter,72,"6' 0""",NA,NA,25,2000-10-25T07:00Z,Southfield,MI,USA,20,3,Guard,G,Guard,526,11,NA,0,9,Free Agent,free-agent,NA,NA,NA,FALSE
2026,5107515,57f2a409-93c1-3159-afb5-86b6456128e4,s:40~l:59~a:5107515,laura-ziegler,basketball,Laura,Ziegler,Laura Ziegler,Laura Ziegler,L. Ziegler,74,"6' 2""",NA,NA,24,2002-07-23T07:00Z,Herley,NA,Denmark,4,7,Forward,F,Forward,97,6,NA,0,9,Free Agent,free-agent,NA,NA,NA,FALSE
2026,5108051,d44d111a-6d98-318b-b77c-1faadbcd7a37,s:40~l:59~a:5108051,jordan-harrison,basketball,Jordan,Harrison,Jordan Harrison,Jordan Harrison,J. Harrison,66,"5' 6""",NA,NA,22,2004-04-26T07:00Z,Oklahoma City,OK,USA,2,3,Guard,G,Guard,277,132052,NA,0,1,Active,active,NA,NA,NA,TRUE
2026,5108550,31ef5a00-81e3-3cb3-a433-e1141bfeedc0,s:40~l:59~a:5108550,serah-williams,basketball,Serah,Williams,Serah Williams,Serah Williams,S. Williams,76,"6' 4""",NA,NA,22,2004-01-17T08:00Z,Brooklyn,NY,USA,25,9,Center,C,Center,41,132052,https://a.espncdn.com/i/headshots/wnba/players/full/5108550.png,0,1,Active,active,2026,3,33,TRUE
2026,5108587,65d1a858-06e1-3642-bea2-83d7e8b17653,s:40~l:59~a:5108587,madina-okot,basketball,Madina,Okot,Madina Okot,Madina Okot,M. Okot,78,"6' 6""",NA,NA,22,2004-08-23T07:00Z,Mumias,NA,Kenya,11,9,Center,C,Center,2579,20,https://a.espncdn.com/i/headshots/wnba/players/full/5108587.png,0,1,Active,active,2026,1,13,TRUE
2026,5122345,118f7a39-0568-39be-84c0-dbabfcdba438,s:40~l:59~a:5122345,cassandre-prosper,basketball,Cassandre,Prosper,Cassandre Prosper,Cassandre Prosper,C. Prosper,75,"6' 3""",NA,NA,21,2005-06-25T07:00Z,Montreal,PQ,Canada,18,3,Guard,G,Guard,87,16,https://a.espncdn.com/i/headshots/wnba/players/full/5122345.png,0,1,Active,active,2026,2,19,TRUE
2026,5208981,9d9d26db-061d-39a8-81cd-f49f20ca6fe3,s:40~l:59~a:5208981,leila-lacan,basketball,Leila,Lacan,Leila Lacan,Leila Lacan,L. Lacan,71,"5' 11""",NA,NA,22,2004-06-02T07:00Z,Rodez,NA,France,47,3,Guard,G,Guard,NA,18,https://a.espncdn.com/i/headshots/wnba/players/full/5208981.png,2,1,Active,active,2024,1,10,TRUE
2026,5208982,fd8b301a-a297-3515-a852-42f2eabda167,s:40~l:59~a:5208982,carla-leite,basketball,Carla,Leite,Carla Leite,Carla Leite,C. Leite,69,"5' 9""",NA,NA,22,2004-04-16T07:00Z,NA,NA,NA,0,3,Guard,G,Guard,NA,132052,https://a.espncdn.com/i/headshots/wnba/players/full/5208982.png,2,1,Active,active,2024,1,9,TRUE
2026,5208983,c3bdc5c0-306d-3749-90c4-fced7e62b5b0,s:40~l:59~a:5208983,isobel-borlase,basketball,Isobel,Borlase,Isobel Borlase,Isobel Borlase,I. Borlase,71,"5' 11""",NA,NA,21,2004-09-12T07:00Z,Melbourne,VIC,Australia,20,3,Guard,G,Guard,NA,20,https://a.espncdn.com/i/headshots/wnba/players/full/5208983.png,0,1,Active,active,2024,2,20,TRUE
2026,5208985,NA,s:40~l:59~a:5208985,alicia-florez,basketball,Alicia,Florez,Alicia Florez,Alicia Florez,A. Florez,69,"5' 9""",NA,NA,22,2004-04-19T07:00Z,NA,NA,NA,2,3,Guard,G,Guard,NA,16,NA,0,1,Active,active,NA,NA,NA,TRUE
2026,5209202,6303c62d-cb1c-3f1f-af17-5eaa16fadc80,s:40~l:59~a:5209202,nyadiew-puoch,basketball,Nyadiew,Puoch,Nyadiew Puoch,Nyadiew Puoch,N. Puoch,75,"6' 3""",NA,NA,22,2004-06-23T07:00Z,NA,NA,NA,13,7,Forward,F,Forward,NA,132052,https://a.espncdn.com/i/headshots/wnba/players/full/5209202.png,0,1,Active,active,2024,1,12,TRUE
2026,5220104,c546914c-6fd9-3ec8-9d52-b9e3e7c0147f,s:40~l:59~a:5220104,mai-yamamoto,basketball,Mai,Yamamoto,Mai Yamamoto,Mai Yamamoto,M. Yamamoto,65,"5' 5""",128,128 lbs,26,1999-10-23T07:00Z,Hiroshima,NA,Japan,18,3,Guard,G,Guard,NA,17,https://a.espncdn.com/i/headshots/wnba/players/full/5220104.png,0,1,Active,active,NA,NA,NA,TRUE
2026,5220150,f21b6680-508f-39c7-91a2-fc38d8d247e7,s:40~l:59~a:5220150,dominique-malonga,basketball,Dominique,Malonga,Dominique Malonga,Dominique Malonga,D. Malonga,78,"6' 6""",NA,NA,20,2005-11-16T08:00Z,NA,NA,NA,14,9,Center,C,Center,NA,14,https://a.espncdn.com/i/headshots/wnba/players/full/5220150.png,2,1,Active,active,2025,1,2,TRUE
2026,5274110,6ef764cb-eec3-39b9-880e-05920b32a1bb,s:40~l:59~a:5274110,monique-akoa-makani,basketball,Monique,Akoa Makani,Monique Akoa Makani,Monique Akoa Makani,M. Akoa Makani,71,"5' 11""",NA,NA,25,2001-02-04T08:00Z,Bafang,NA,Cameroon,1,3,Guard,G,Guard,NA,6,https://a.espncdn.com/i/headshots/wnba/players/full/5274110.png,2,1,Active,active,NA,NA,NA,TRUE
2026,5277552,13e247d7-b5ca-3b2a-93f8-5c442a44b1d1,s:40~l:59~a:5277552,juste-jocyte,basketball,Juste,Jocyte,Juste Jocyte,Juste Jocyte,J. Jocyte,72,"6' 0""",NA,NA,20,2005-11-19T08:00Z,NA,NA,NA,4,3,Guard,G,Guard,NA,129689,NA,0,1,Active,active,2025,1,5,TRUE
2026,5278157,46f20148-e1c5-376b-b75b-75da707b1e4f,s:40~l:59~a:5278157,alex-wilson,basketball,Alex,Wilson,Alex Wilson,Alex Wilson,A. Wilson,69,"5' 9""",NA,NA,32,1994-03-21T08:00Z,Murray Bridge,SA,Australia,4,3,Guard,G,Guard,NA,16,https://a.espncdn.com/i/headshots/wnba/players/full/5278157.png,0,9,Free Agent,free-agent,NA,NA,NA,FALSE
2026,5278237,076a085a-42e0-3781-a609-9f19e7b6859f,s:40~l:59~a:5278237,anastasiia-olairi-kosu,basketball,Anastasiia Olairi,Kosu,Anastasiia Olairi Kosu,Anastasiia Olairi Kosu,A. Kosu,73,"6' 1""",190,190 lbs,21,2005-04-21T07:00Z,NA,NA,NA,7,7,Forward,F,Forward,NA,8,https://a.espncdn.com/i/headshots/wnba/players/full/5278237.png,2,1,Active,active,2025,2,15,TRUE
2026,5345319,ef3e02b1-f566-3530-846b-a7fe8994fc4c,s:40~l:59~a:5345319,nell-angloma,basketball,Nell,Angloma,Nell Angloma,Nell Angloma,N. Angloma,73,"6' 1""",NA,NA,20,2006-06-12T07:00Z,NA,NA,NA,33,7,Forward,F,Forward,NA,18,NA,0,1,Active,active,2026,1,12,TRUE
2026,5345320,ec51e869-c3e1-332c-bc18-e565c4742d0b,s:40~l:59~a:5345320,pauline-astier,basketball,Pauline,Astier,Pauline Astier,Pauline Astier,P. Astier,71,"5' 11""",NA,NA,24,2002-02-15T08:00Z,NA,NA,NA,18,3,Guard,G,Guard,NA,9,https://a.espncdn.com/i/headshots/wnba/players/full/5345320.png,0,1,Active,active,NA,NA,NA,TRUE
2026,5345322,ba377667-5db5-363e-9790-0ee1fb996aee,s:40~l:59~a:5345322,emma-cechova,basketball,Emma,Cechova,Emma Cechova,Emma Cechova,E. Cechova,76,"6' 4""",NA,NA,22,2004-07-12T07:00Z,NA,NA,NA,22,7,Forward,F,Forward,NA,8,https://a.espncdn.com/i/headshots/wnba/players/full/5345322.png,0,2,Inactive,inactive,NA,NA,NA,FALSE
2026,5345325,79194bb3-caeb-3af5-a503-9baa2b42b377,s:40~l:59~a:5345325,awa-fam,basketball,Awa,Fam,Awa Fam,Awa Fam,A. Fam,76,"6' 4""",NA,NA,20,2006-06-17T07:00Z,NA,NA,NA,11,9,Center,C,Center,NA,14,https://a.espncdn.com/i/headshots/wnba/players/full/5345325.png,0,1,Active,active,2026,1,3,TRUE
2026,5345444,2a592264-7e41-3bf1-b764-9e18529bb8a7,s:40~l:59~a:5345444,laura-juskaite,basketball,Laura,Juskaite,Laura Juskaite,Laura Juskaite,L. Juskaite,76,"6' 4""",NA,NA,28,1997-09-22T07:00Z,NA,NA,NA,2,7,Forward,F,Forward,NA,131935,https://a.espncdn.com/i/headshots/wnba/players/full/5345444.png,0,1,Active,active,NA,NA,NA,TRUE
2026,5345473,266a1aad-0a0d-3fc4-bb7d-d324d246e164,s:40~l:59~a:5345473,costanza-verona,basketball,Costanza,Verona,Costanza Verona,Costanza Verona,C. Verona,66,"5' 6""",NA,NA,27,1999-08-06T07:00Z,Palermo,NA,Italy,6,3,Guard,G,Guard,NA,3,https://a.espncdn.com/i/headshots/wnba/players/full/5345473.png,0,1,Active,active,NA,NA,NA,TRUE
2026,5345478,744bdcfa-1a5b-39c2-9501-1ae60cae2925,s:40~l:59~a:5345478,eliska-joklova,basketball,Eliska,Joklova,Eliska Joklova,Eliska Joklova,E. Joklova,72,"6' 0""",NA,NA,24,2001-10-01T07:00Z,NA,NA,NA,11,3,Guard,G,Guard,NA,8,https://a.espncdn.com/i/headshots/wnba/players/full/5345478.png,0,1,Active,active,NA,NA,NA,TRUE
2026,5345524,c1abd888-8ab0-3e4f-9ba1-1280f0a60832,s:40~l:59~a:5345524,noemie-brochant,basketball,Noemie,Brochant,Noemie Brochant,Noemie Brochant,N. Brochant,71,"5' 11""",NA,NA,26,1999-10-25T07:00Z,NA,NA,NA,1,7,Forward,F,Forward,NA,11,https://a.espncdn.com/i/headshots/wnba/players/full/5345524.png,0,1,Active,active,NA,NA,NA,TRUE
2026,5346554,6a6ba819-3a0d-3440-860c-8840e78e77ef,s:40~l:59~a:5346554,teja-oblak,basketball,Teja,Oblak,Teja Oblak,Teja Oblak,T. Oblak,68,"5' 8""",NA,NA,35,1990-12-20T08:00Z,NA,NA,NA,7,3,Guard,G,Guard,NA,132052,NA,0,1,Active,active,NA,NA,NA,TRUE
2026,5355509,6a19ebf5-983e-36c1-8240-d7ca6cd9316b,s:40~l:59~a:5355509,tima-pouye,basketball,Tima,Pouye,Tima Pouye,Tima Pouye,T. Pouye,68,"5' 8""",NA,NA,27,1999-04-07T07:00Z,NA,NA,NA,32,3,Guard,G,Guard,NA,131935,NA,0,9,Free Agent,free-agent,NA,NA,NA,FALSE
2026,5364343,fa7af6bf-dda7-3195-849d-b37a0646b1c0,s:40~l:59~a:5364343,ornella-bankole,basketball,Ornella,Bankole,Ornella Bankole,Ornella Bankole,O. Bankole,71,"5' 11""",NA,NA,28,1997-09-17T07:00Z,Auxerre,NA,France,33,3,Guard,G,Guard,NA,131935,NA,0,1,Active,active,NA,NA,NA,TRUE
